"_time",host,source,sourcetype,EventCode,CommandLine,Image,ParentCommandLine
"2024-07-20T14:50:12.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\backgroundTaskHost.exe",
"2024-07-20T14:53:04.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:47:14.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\RuntimeBroker.exe",
"2024-07-20T14:46:58.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\RuntimeBroker.exe",
"2024-07-20T14:46:34.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Adobe\Acrobat DC\Acrobat\RDCNotificationClient\FullTrustNotifier.exe",
"2024-07-20T14:46:18.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\WindowsApps\MicrosoftTeams_24165.1306.2986.9504_x64__8wekyb3d8bbwe\msteamsupdate.exe",
"2024-07-20T14:46:18.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\WindowsApps\MicrosoftTeams_24165.1306.2986.9504_x64__8wekyb3d8bbwe\msteamsupdate.exe",
"2024-07-20T14:46:17.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe",
"2024-07-20T14:48:40.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe",
"2024-07-20T14:48:40.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /c","C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-20T14:48:28.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:48:03.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:44:31.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\svchost.exe",
"2024-07-20T14:44:28.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:44:07.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:43:28.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:45:31.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:44:52.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\svchost.exe",
"2024-07-20T14:40:15.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\svchost.exe",
"2024-07-20T14:39:31.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files (x86)\ASUS\Update\AsusUpdate.exe",
"2024-07-20T14:39:31.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files (x86)\ASUS\Update\1.3.107.113\Get-AppxVersion.exe",
"2024-07-20T14:39:31.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files (x86)\ASUS\Update\1.3.107.113\Get-AppxVersion.exe",
"2024-07-20T14:43:04.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:41:44.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\svchost.exe",
"2024-07-20T14:39:12.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\svchost.exe",
"2024-07-20T14:38:30.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\SearchProtocolHost.exe",
"2024-07-20T14:38:28.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:38:04.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:33:28.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:33:21.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\taskhostw.exe",
"2024-07-20T14:33:21.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"taskhostw.exe USER","C:\Windows\System32\taskhostw.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-20T14:33:03.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:35:45.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\RuntimeBroker.exe",
"2024-07-20T14:35:15.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\backgroundTaskHost.exe",
"2024-07-20T14:35:12.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\backgroundTaskHost.exe",
"2024-07-20T14:29:58.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\RuntimeBroker.exe",
"2024-07-20T14:29:50.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\sppsvc.exe",
"2024-07-20T14:29:20.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\taskhostw.exe",
"2024-07-20T14:29:18.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\backgroundTaskHost.exe",
"2024-07-20T14:29:14.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\svchost.exe",
"2024-07-20T14:32:14.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\RuntimeBroker.exe",
"2024-07-20T14:31:58.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:31:34.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Adobe\Acrobat DC\Acrobat\RDCNotificationClient\FullTrustNotifier.exe",
"2024-07-20T14:26:44.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\svchost.exe",
"2024-07-20T14:28:59.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:28:28.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:28:04.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:24:21.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\wbem\WmiPrvSE.exe",
"2024-07-20T14:23:51.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding","C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\system32\svchost.exe -k DcomLaunch -p"
"2024-07-20T14:25:21.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\svchost.exe",
"2024-07-20T14:25:21.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\wbem\WmiPrvSE.exe",
"2024-07-20T14:21:28.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\svchost.exe",
"2024-07-20T14:23:28.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:23:03.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:22:54.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe",
"2024-07-20T14:22:01.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:21:58.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:21:58.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:18:55.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\backgroundTaskHost.exe",
"2024-07-20T14:18:41.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe",
"2024-07-20T14:18:41.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /ua /installsource scheduler","C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-20T14:18:40.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe",
"2024-07-20T14:18:40.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /ua /installsource scheduler","C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule"
"2024-07-20T14:18:40.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:18:17.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:18:08.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\conhost.exe",
"2024-07-20T14:18:08.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\SysWOW64\cmd.exe",
"2024-07-20T14:18:08.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\SysWOW64\PING.EXE",
"2024-07-20T14:18:07.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"ping  -n 2 127.0.0.1","C:\Windows\SysWOW64\PING.EXE","""C:\Windows\system32\cmd.exe"" /Q /C """"C:\Program Files (x86)\Google\GoogleUpdater\128.0.6537.0\uninstall.cmd"" --dir=""C:\Program Files (x86)\Google\GoogleUpdater\128.0.6537.0"""""
"2024-07-20T14:18:07.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\SysWOW64\findstr.exe",
"2024-07-20T14:18:07.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\SysWOW64\cmd.exe",
"2024-07-20T14:18:07.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"FindStr  /L \Google\GoogleUpdater","C:\Windows\SysWOW64\findstr.exe","""C:\Windows\system32\cmd.exe"" /Q /C """"C:\Program Files (x86)\Google\GoogleUpdater\128.0.6537.0\uninstall.cmd"" --dir=""C:\Program Files (x86)\Google\GoogleUpdater\128.0.6537.0"""""
"2024-07-20T14:18:07.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\cmd.exe  /S /D /c"" echo ""C:\Program Files (x86)\Google\GoogleUpdater\128.0.6537.0"" ""","C:\Windows\SysWOW64\cmd.exe","""C:\Windows\system32\cmd.exe"" /Q /C """"C:\Program Files (x86)\Google\GoogleUpdater\128.0.6537.0\uninstall.cmd"" --dir=""C:\Program Files (x86)\Google\GoogleUpdater\128.0.6537.0"""""
"2024-07-20T14:18:06.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","""C:\Windows\system32\cmd.exe"" /Q /C """"C:\Program Files (x86)\Google\GoogleUpdater\128.0.6537.0\uninstall.cmd"" --dir=""C:\Program Files (x86)\Google\GoogleUpdater\128.0.6537.0"""""
"2024-07-20T14:18:06.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\system32\cmd.exe"" /Q /C """"C:\Program Files (x86)\Google\GoogleUpdater\128.0.6537.0\uninstall.cmd"" --dir=""C:\Program Files (x86)\Google\GoogleUpdater\128.0.6537.0""""","C:\Windows\SysWOW64\cmd.exe","""C:\Program Files (x86)\Google\GoogleUpdater\128.0.6537.0\updater.exe"" --system --windows-service --service=update-internal"
"2024-07-20T14:18:05.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\svchost.exe",
"2024-07-20T14:20:11.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\backgroundTaskHost.exe",
"2024-07-20T14:20:07.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\svchost.exe",
"2024-07-20T14:19:20.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:18:58.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:16:31.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\wbem\WmiPrvSE.exe",
"2024-07-20T14:16:25.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\svchost.exe",
"2024-07-20T14:16:07.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\svchost.exe",
"2024-07-20T14:15:38.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\sppsvc.exe",
"2024-07-20T14:15:18.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\conhost.exe",
"2024-07-20T14:15:18.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\MpCmdRun.exe",
"2024-07-20T14:15:18.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\conhost.exe",
"2024-07-20T14:15:18.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\MpCmdRun.exe",
"2024-07-20T14:15:18.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\wuauclt.exe",
"2024-07-20T14:15:18.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\SoftwareDistribution\Download\Install\AM_Delta_Patch_1.415.186.0.exe",
"2024-07-20T14:15:18.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\MpSigStub.exe",
"2024-07-20T14:15:08.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\MpSigStub.exe /stub 1.1.24010.2001 /payload 1.415.202.0 /MpWUStub /program C:\Windows\SoftwareDistribution\Download\Install\AM_Delta_Patch_1.415.186.0.exe WD /q","C:\Windows\System32\MpSigStub.exe","""C:\Windows\system32\wuauclt.exe"" /DeploymentHandlerFullPath C:\Windows\SYSTEM32\UpdateDeploy.dll /ClassId fccc8b7a-f8d5-4389-a4f2-b410c0c73403 /RunHandlerComServer"
"2024-07-20T14:15:08.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\SoftwareDistribution\Download\Install\AM_Delta_Patch_1.415.186.0.exe"" WD /q","C:\Windows\SoftwareDistribution\Download\Install\AM_Delta_Patch_1.415.186.0.exe","""C:\Windows\system32\wuauclt.exe"" /DeploymentHandlerFullPath C:\Windows\SYSTEM32\UpdateDeploy.dll /ClassId fccc8b7a-f8d5-4389-a4f2-b410c0c73403 /RunHandlerComServer"
"2024-07-20T14:15:08.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\Windows\system32\wuauclt.exe"" /DeploymentHandlerFullPath C:\Windows\SYSTEM32\UpdateDeploy.dll /ClassId fccc8b7a-f8d5-4389-a4f2-b410c0c73403 /RunHandlerComServer","C:\Windows\System32\wuauclt.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s wuauserv"
"2024-07-20T14:15:07.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\svchost.exe -k wusvcs -p -s WaaSMedicSvc","C:\Windows\System32\svchost.exe","C:\Windows\system32\services.exe"
"2024-07-20T14:15:07.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\System32\svchost.exe -k NetworkService -p -s DoSvc","C:\Windows\System32\svchost.exe","C:\Windows\system32\services.exe"
"2024-07-20T14:15:05.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\svchost.exe -k netsvcs -p -s wlidsvc","C:\Windows\System32\svchost.exe","C:\Windows\system32\services.exe"
"2024-07-20T14:15:01.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\sppsvc.exe","C:\Windows\System32\sppsvc.exe","C:\Windows\system32\services.exe"
"2024-07-20T14:15:01.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding","C:\Windows\System32\wbem\WmiPrvSE.exe","C:\Windows\system32\svchost.exe -k DcomLaunch -p"
"2024-07-20T14:15:01.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\MpCmdRun.exe"" SignaturesUpdateService -ScheduleJob -UnmanagedUpdate"
"2024-07-20T14:15:01.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\MpCmdRun.exe"" SignaturesUpdateService -ScheduleJob -UnmanagedUpdate","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\MpCmdRun.exe","""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\MsMpEng.exe"""
"2024-07-20T14:15:01.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"\??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\MpCmdRun.exe"" SignatureUpdate -ScheduleJob -RestrictPrivileges"
"2024-07-20T14:15:01.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",1,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\MpCmdRun.exe"" SignatureUpdate -ScheduleJob -RestrictPrivileges","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\MpCmdRun.exe","""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\MsMpEng.exe"""
"2024-07-20T14:14:52.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\svchost.exe",
"2024-07-20T14:17:14.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\RuntimeBroker.exe",
"2024-07-20T14:16:34.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Adobe\Acrobat DC\Acrobat\RDCNotificationClient\FullTrustNotifier.exe",
"2024-07-20T14:13:03.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:12:53.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\wbem\WmiPrvSE.exe",
"2024-07-20T14:12:07.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:11:56.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\MoUsoCoreWorker.exe",
"2024-07-20T14:11:44.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\RuntimeBroker.exe",
"2024-07-20T14:11:44.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\svchost.exe",
"2024-07-20T14:11:35.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\wbem\WmiPrvSE.exe",
"2024-07-20T14:11:35.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\sppsvc.exe",
"2024-07-20T14:13:53.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Windows\System32\wbem\WmiPrvSE.exe",
"2024-07-20T14:13:28.000+00:00","SATURN-24","WinEventLog:Microsoft-Windows-Sysmon/Operational","sysmon:logs",5,,"C:\Program Files\Google\Chrome\Application\chrome.exe",
"2024-07-20T14:09:23.000+00:00","EC2AMAZ-HVTQL23","WinEventLog:Microsoft-Windows-Sysmon/Operational","WinEventLog:SysMon",5,,"C:\Windows\System32\taskhostw.exe",
